119.31193,59.40594,11148.3502
14.6964,34.13082,1494.90708
2773.7724,596.7924,1778.25796
77.78784,146.32416,432.55285
74.39744,117.02964,36.8128
420.35628,82.38,111.67559
35.8,171.5478,114.23902
136.07214,6.55146,125.78688
138.3393,245.1722,144.7506
53.51156,63.72304,60.31664
2942.288,241.5396,35.74796
