-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
-10,0,25,40,60
